payment_final_amount,payment_method_id,payment_created_at
672.00,2,2025-06-01 03:43:51
768.00,3,2025-06-01 03:43:52
688.00,4,2025-06-01 03:43:55
576.00,3,2025-06-01 03:43:56
1312.00,4,2025-06-01 03:43:57
1872.00,4,2025-06-01 03:43:58
288.00,4,2025-06-01 03:44:00
928.00,5,2025-06-01 03:44:01
672.00,1,2025-06-01 03:44:02
192.00,2,2025-06-01 03:44:03
1424.00,1,2025-06-01 03:44:04
2272.00,1,2025-06-01 03:44:06
880.00,3,2025-06-01 03:44:08
800.00,4,2025-06-01 03:44:09
1984.00,5,2025-06-01 03:44:10
1248.00,2,2025-06-01 03:44:11
1056.00,4,2025-06-01 03:44:13
1088.00,1,2025-06-01 03:44:14
608.00,4,2025-06-01 03:44:17
576.00,5,2025-06-01 03:44:18
304.00,1,2025-06-01 03:44:19
912.00,2,2025-06-01 03:44:22
1440.00,3,2025-06-01 03:44:23
1632.00,1,2025-06-01 03:44:25
2400.00,2,2025-06-01 03:44:26
1168.00,3,2025-06-01 03:44:27
1344.00,3,2025-06-01 03:44:29
1632.00,1,2025-06-01 03:44:31
512.00,4,2025-06-01 03:44:32
1520.00,1,2025-06-01 03:44:33
576.00,3,2025-06-01 03:44:35
1056.00,3,2025-06-01 03:44:37
1504.00,2,2025-06-01 03:44:39
1120.00,5,2025-06-01 03:44:41
1632.00,1,2025-06-01 03:44:42
672.00,2,2025-06-01 03:44:43
1088.00,4,2025-06-01 03:44:44
256.00,5,2025-06-01 03:44:46
1120.00,4,2025-06-01 03:44:48
864.00,4,2025-06-01 03:44:49
1728.00,2,2025-06-01 03:44:50
576.00,3,2025-06-01 03:44:51
1120.00,2,2025-06-01 03:44:52
576.00,1,2025-06-01 03:44:53
1632.00,1,2025-06-01 03:44:54
1856.00,4,2025-06-01 03:44:56
1280.00,3,2025-06-01 03:44:58
1088.00,3,2025-06-01 03:45:00
768.00,4,2025-06-01 03:45:04
576.00,5,2025-06-01 03:45:05
512.00,1,2025-06-01 03:45:06
1152.00,5,2025-06-01 03:45:07
1632.00,3,2025-06-01 03:45:08
1728.00,1,2025-06-01 03:45:09
192.00,4,2025-06-01 03:45:10
576.00,1,2025-06-01 03:45:13
1696.00,5,2025-06-01 03:45:14
2032.00,2,2025-06-01 03:45:15
608.00,3,2025-06-01 03:45:16
1408.00,2,2025-06-01 03:45:17
1072.00,1,2025-06-01 03:45:18
1792.00,4,2025-06-01 03:45:21
1216.00,5,2025-06-01 03:45:22
608.00,1,2025-06-01 03:45:24
384.00,4,2025-06-01 03:45:27
1408.00,3,2025-06-01 03:45:30
1920.00,4,2025-06-01 03:45:34
528.00,2,2025-06-01 03:45:35
1280.00,2,2025-06-01 03:45:37
320.00,1,2025-06-01 03:45:42
1664.00,3,2025-06-01 03:45:44
1600.00,2,2025-06-01 03:45:45
576.00,2,2025-06-01 03:45:47
608.00,1,2025-06-01 03:45:48
544.00,5,2025-06-01 03:45:50
2128.00,3,2025-06-01 03:45:52
2272.00,5,2025-06-01 03:45:53
2496.00,4,2025-06-01 03:45:54
1632.00,3,2025-06-01 03:45:55
1408.00,5,2025-06-01 03:45:56
1600.00,3,2025-06-01 03:45:57
1680.00,2,2025-06-01 03:45:58
832.00,4,2025-06-01 03:45:59
1728.00,5,2025-06-01 03:46:00
1328.00,4,2025-06-01 03:46:01
480.00,3,2025-06-01 03:46:05
640.00,3,2025-06-01 03:46:06
1856.00,1,2025-06-01 03:46:07
1152.00,5,2025-06-01 03:46:08
1600.00,2,2025-06-01 03:46:09
1728.00,2,2025-06-01 03:46:11
1792.00,3,2025-06-01 03:46:12
384.00,1,2025-06-01 03:46:13
1120.00,1,2025-06-01 03:46:14
912.00,4,2025-06-01 03:46:15
576.00,4,2025-06-01 03:46:17
912.00,1,2025-06-01 03:46:18
2208.00,1,2025-06-01 03:46:19
672.00,5,2025-06-01 03:46:20
2176.00,5,2025-06-01 03:46:21
288.00,2,2025-06-01 03:46:22
448.00,4,2025-06-01 03:46:23
1632.00,5,2025-06-01 03:46:24
864.00,1,2025-06-01 03:46:26
896.00,4,2025-06-01 03:46:27
896.00,5,2025-06-01 03:46:29
864.00,1,2025-06-01 03:46:30
1280.00,2,2025-06-01 03:46:32
448.00,3,2025-06-01 03:46:35
960.00,5,2025-06-01 03:46:36
576.00,2,2025-06-01 03:46:38
960.00,2,2025-06-01 03:46:39
832.00,3,2025-06-01 03:46:40
608.00,1,2025-06-01 03:46:43
1408.00,3,2025-06-01 03:46:44
1776.00,5,2025-06-01 03:46:45
1312.00,2,2025-06-01 03:46:46
608.00,1,2025-06-01 03:46:47
576.00,1,2025-06-01 03:46:48
880.00,3,2025-06-01 03:46:49
512.00,5,2025-06-01 03:46:50
1136.00,4,2025-06-01 03:46:51
1216.00,4,2025-06-01 03:46:54
1776.00,4,2025-06-01 03:46:55
304.00,3,2025-06-01 03:46:58
1504.00,2,2025-06-01 03:47:00
288.00,1,2025-06-01 03:47:02
864.00,1,2025-06-01 03:47:03
1440.00,2,2025-06-01 03:47:05
288.00,5,2025-06-01 03:47:06
640.00,3,2025-06-01 03:47:09
512.00,5,2025-06-01 03:47:10
832.00,5,2025-06-01 03:47:12
960.00,2,2025-06-01 03:47:13
1680.00,5,2025-06-01 03:47:14
1184.00,2,2025-06-01 03:47:15
1296.00,4,2025-06-01 03:47:16
1344.00,1,2025-06-01 03:47:17
1824.00,3,2025-06-01 03:47:18
256.00,3,2025-06-01 03:47:19
192.00,5,2025-06-01 03:47:20
864.00,2,2025-06-01 03:47:21
2272.00,3,2025-06-01 03:47:25
1600.00,2,2025-06-01 03:47:28
1696.00,1,2025-06-01 03:47:29
864.00,3,2025-06-01 03:47:31
608.00,4,2025-06-01 03:47:33
288.00,5,2025-06-01 03:47:36
256.00,3,2025-06-01 03:47:41
1152.00,2,2025-06-01 03:47:43
1952.00,4,2025-06-01 03:47:44
480.00,3,2025-06-01 03:47:45
2064.00,2,2025-06-01 03:47:46
768.00,4,2025-06-01 03:47:47
304.00,3,2025-06-01 03:47:50
832.00,1,2025-06-01 03:47:51
1216.00,4,2025-06-01 03:47:52
1824.00,1,2025-06-01 03:47:53
960.00,1,2025-06-01 03:47:55
1488.00,5,2025-06-01 03:47:57
1024.00,2,2025-06-01 03:47:58
1152.00,1,2025-06-01 03:47:59
1600.00,4,2025-06-01 03:48:00
864.00,3,2025-06-01 03:48:02
192.00,1,2025-06-01 03:48:03
1408.00,2,2025-06-01 03:48:04
1728.00,4,2025-06-01 03:48:05
304.00,1,2025-06-01 03:48:06
1088.00,4,2025-06-01 03:48:07
1312.00,4,2025-06-01 03:48:09
576.00,5,2025-06-01 03:48:10
1728.00,2,2025-06-01 03:48:11
1440.00,2,2025-06-01 03:48:14
1504.00,5,2025-06-01 03:48:18
640.00,5,2025-06-01 03:48:19
1472.00,1,2025-06-01 03:48:20
512.00,5,2025-06-01 03:48:22
1744.00,3,2025-06-01 03:48:23
832.00,5,2025-06-01 03:48:24
2112.00,3,2025-06-01 03:48:25
480.00,2,2025-06-01 03:48:28
576.00,3,2025-06-01 03:48:29
864.00,1,2025-06-01 03:48:30
576.00,3,2025-06-01 03:48:31
672.00,2,2025-06-01 03:48:32
1024.00,1,2025-06-01 03:48:34
448.00,2,2025-06-01 03:48:38
928.00,2,2025-06-01 03:48:41
1440.00,5,2025-06-01 03:48:42
1632.00,2,2025-06-01 03:48:45
1280.00,5,2025-06-01 03:48:46
2176.00,1,2025-06-01 03:48:47
1856.00,3,2025-06-01 03:48:49
928.00,1,2025-06-01 03:48:52
864.00,5,2025-06-01 03:48:54
384.00,2,2025-06-01 03:48:56
1920.00,1,2025-06-01 03:48:57
1056.00,3,2025-06-01 03:48:59
2016.00,4,2025-06-01 03:49:00
1024.00,1,2025-06-01 03:49:02
544.00,2,2025-06-01 03:49:03
2048.00,1,2025-06-01 03:49:04
256.00,4,2025-06-01 03:49:05
1952.00,5,2025-06-01 03:49:07
1248.00,5,2025-06-01 03:49:09
224.00,5,2025-06-01 03:49:10
576.00,3,2025-06-01 03:49:11
608.00,5,2025-06-01 03:49:13
1520.00,2,2025-06-01 03:49:17
1536.00,3,2025-06-01 03:49:18
768.00,5,2025-06-01 03:49:20
1376.00,3,2025-06-01 03:49:21
288.00,5,2025-06-01 03:49:22
768.00,2,2025-06-01 03:49:25
192.00,1,2025-06-01 03:49:26
768.00,3,2025-06-01 03:49:28
1504.00,1,2025-06-01 03:49:29
640.00,4,2025-06-01 03:49:31
864.00,1,2025-06-01 03:49:33
2448.00,2,2025-06-01 03:49:36
1392.00,2,2025-06-01 03:49:39
864.00,1,2025-06-01 03:49:41
912.00,2,2025-06-01 03:49:42
304.00,2,2025-06-01 03:49:43
256.00,4,2025-06-01 03:49:46
928.00,5,2025-06-01 03:49:47
800.00,4,2025-06-01 03:49:50
864.00,3,2025-06-01 03:49:51
1440.00,3,2025-06-01 03:49:52
608.00,5,2025-06-01 03:49:53
1472.00,3,2025-06-01 03:49:54
1568.00,4,2025-06-01 03:49:56
2448.00,4,2025-06-01 03:49:57
448.00,2,2025-06-01 03:49:58
1824.00,3,2025-06-01 03:49:59
1344.00,1,2025-06-01 03:50:00
1152.00,5,2025-06-01 03:50:01
640.00,4,2025-06-01 03:50:02
1056.00,5,2025-06-01 03:50:06
1216.00,1,2025-06-01 03:50:07
1488.00,2,2025-06-01 03:50:08
816.00,1,2025-06-01 03:50:09
992.00,4,2025-06-01 03:50:10
192.00,3,2025-06-01 03:50:11
192.00,1,2025-06-01 03:50:12
1920.00,1,2025-06-01 03:50:13
1216.00,5,2025-06-01 03:50:15
1856.00,1,2025-06-01 03:50:16
1968.00,1,2025-06-01 03:50:18
256.00,3,2025-06-01 03:50:20
384.00,1,2025-06-01 03:50:21
1056.00,1,2025-06-01 03:50:22
512.00,3,2025-06-01 03:50:24
1200.00,4,2025-06-01 03:50:26
1120.00,5,2025-06-01 03:50:27
704.00,5,2025-06-01 03:50:28
672.00,2,2025-06-01 03:50:29
608.00,1,2025-06-01 03:50:31
576.00,3,2025-06-01 03:50:32
2112.00,4,2025-06-01 03:50:33
384.00,3,2025-06-01 03:50:35
864.00,5,2025-06-01 03:50:37
1312.00,5,2025-06-01 03:50:38
288.00,1,2025-06-01 03:50:39
512.00,5,2025-06-01 03:50:41
224.00,4,2025-06-01 03:50:42
576.00,4,2025-06-01 03:50:43
960.00,4,2025-06-01 03:50:47
288.00,4,2025-06-01 03:50:48
1536.00,1,2025-06-01 03:50:49
1472.00,4,2025-06-01 03:50:50
1344.00,3,2025-06-01 03:50:52
304.00,3,2025-06-01 03:50:54
384.00,4,2025-06-01 03:50:56
960.00,4,2025-06-01 03:50:57
1408.00,2,2025-06-01 03:50:59
672.00,2,2025-06-01 03:51:00
256.00,1,2025-06-01 03:51:01
1440.00,2,2025-06-01 03:51:03
896.00,4,2025-06-01 03:51:04
1632.00,2,2025-06-01 03:51:05
1216.00,1,2025-06-01 03:51:07
768.00,5,2025-06-01 03:51:08
1200.00,2,2025-06-01 03:51:09
320.00,3,2025-06-01 03:51:11
1728.00,3,2025-06-01 03:51:12
1344.00,1,2025-06-01 03:51:14
288.00,4,2025-06-01 03:51:16
1728.00,4,2025-06-01 03:51:18
1440.00,4,2025-06-01 03:51:20
1536.00,2,2025-06-01 03:51:21
960.00,4,2025-06-01 03:51:22
1600.00,4,2025-06-01 03:51:24
928.00,2,2025-06-01 03:51:25
304.00,3,2025-06-01 03:51:27
1024.00,4,2025-06-01 03:51:30
1248.00,3,2025-06-01 03:51:31
512.00,3,2025-06-01 03:51:32
512.00,4,2025-06-01 03:51:33
1888.00,2,2025-06-01 03:51:36
2016.00,3,2025-06-01 03:51:38
1808.00,5,2025-06-01 03:51:42
1920.00,3,2025-06-01 03:51:44
1328.00,5,2025-06-01 03:51:45
576.00,1,2025-06-01 03:51:46
608.00,2,2025-06-01 03:51:47
2080.00,5,2025-06-01 03:51:49
1728.00,2,2025-06-01 03:51:50
896.00,2,2025-06-01 03:51:52
256.00,5,2025-06-01 03:51:55
288.00,2,2025-06-01 03:51:56
768.00,2,2025-06-01 03:51:57
1616.00,2,2025-06-01 03:52:00
1056.00,5,2025-06-01 03:52:02
1632.00,3,2025-06-01 03:52:03
1600.00,4,2025-06-01 03:52:04
1456.00,5,2025-06-01 03:52:05
576.00,3,2025-06-01 03:52:06
912.00,2,2025-06-01 03:52:07
288.00,1,2025-06-01 03:52:08
1344.00,4,2025-06-01 03:52:09
1344.00,1,2025-06-01 03:52:10
832.00,1,2025-06-01 03:52:11
384.00,5,2025-06-01 03:52:13
288.00,2,2025-06-01 03:52:14
576.00,5,2025-06-01 03:52:15
1120.00,4,2025-06-01 03:52:16
2432.00,1,2025-06-01 03:52:17
384.00,3,2025-06-01 03:52:19
2064.00,4,2025-06-01 03:52:21
304.00,2,2025-06-01 03:52:22
512.00,4,2025-06-01 03:52:24
256.00,2,2025-06-01 03:52:25
224.00,2,2025-06-01 03:52:29
512.00,4,2025-06-01 03:52:33
704.00,2,2025-06-01 03:52:34
448.00,1,2025-06-01 03:52:37
864.00,5,2025-06-01 03:52:38
2320.00,4,2025-06-01 03:52:39
2112.00,5,2025-06-01 03:52:40
912.00,1,2025-06-01 03:52:41
1952.00,3,2025-06-01 03:52:42
1024.00,4,2025-06-01 03:52:44
864.00,1,2025-06-01 03:52:45
1280.00,4,2025-06-01 03:52:47
304.00,4,2025-06-01 03:52:49
2288.00,3,2025-06-01 03:52:50
960.00,2,2025-06-01 03:52:51
192.00,4,2025-06-01 03:52:52
608.00,1,2025-06-01 03:52:53
448.00,3,2025-06-01 03:52:54
768.00,5,2025-06-01 03:52:55
1984.00,5,2025-06-01 03:52:56
384.00,2,2025-06-01 03:52:59
864.00,2,2025-06-01 03:53:00
1632.00,2,2025-06-01 03:53:04
864.00,3,2025-06-01 03:53:06
1632.00,2,2025-06-01 03:53:07
768.00,4,2025-06-01 03:53:09
1888.00,1,2025-06-01 03:53:10
1504.00,5,2025-06-01 03:53:11
576.00,1,2025-06-01 03:53:12
320.00,4,2025-06-01 03:53:13
672.00,5,2025-06-01 03:53:15
2208.00,1,2025-06-01 03:53:16
1344.00,4,2025-06-01 03:53:17
832.00,1,2025-06-01 03:53:18
1696.00,1,2025-06-01 03:53:19
1504.00,5,2025-06-01 03:53:20
1200.00,3,2025-06-01 03:53:21
288.00,4,2025-06-01 03:53:22
1632.00,3,2025-06-01 03:53:25
1936.00,5,2025-06-01 03:53:26
800.00,4,2025-06-01 03:53:27
1872.00,1,2025-06-01 03:53:29
320.00,3,2025-06-01 03:53:31
1936.00,1,2025-06-01 03:53:32
1200.00,4,2025-06-01 03:53:33
256.00,3,2025-06-01 03:53:35
2464.00,3,2025-06-01 03:53:36
1408.00,5,2025-06-01 03:53:38
768.00,2,2025-06-01 03:53:39
1120.00,4,2025-06-01 03:53:40
1120.00,2,2025-06-01 03:53:41
2240.00,4,2025-06-01 03:53:42
560.00,1,2025-06-01 03:53:43
512.00,2,2025-06-01 03:53:45
1168.00,5,2025-06-01 03:53:46
1472.00,5,2025-06-01 03:53:47
320.00,5,2025-06-01 03:53:48
1344.00,5,2025-06-01 03:53:49
1152.00,5,2025-06-01 03:53:50
1920.00,1,2025-06-01 03:53:52
1104.00,5,2025-06-01 03:53:53
512.00,5,2025-06-01 03:53:54
1056.00,2,2025-06-01 03:53:56
1216.00,2,2025-06-01 03:53:57
1632.00,5,2025-06-01 03:53:58
912.00,3,2025-06-01 03:53:59
1280.00,4,2025-06-01 03:54:01
1024.00,3,2025-06-01 03:54:02
608.00,2,2025-06-01 03:54:03
1824.00,2,2025-06-01 03:54:04
1344.00,4,2025-06-01 03:54:06
1120.00,4,2025-06-01 03:54:08
736.00,3,2025-06-01 03:54:10
880.00,4,2025-06-01 03:54:12
928.00,4,2025-06-01 03:54:13
896.00,2,2025-06-01 03:54:14
640.00,2,2025-06-01 03:54:15
2000.00,4,2025-06-01 03:54:17
1088.00,5,2025-06-01 03:54:20
1472.00,3,2025-06-01 03:54:21
1376.00,5,2025-06-01 03:54:22
640.00,1,2025-06-01 03:54:23
1664.00,4,2025-06-01 03:54:24
640.00,5,2025-06-01 03:54:25
768.00,2,2025-06-01 03:54:26
192.00,1,2025-06-01 03:54:27
448.00,1,2025-06-01 03:54:28
256.00,2,2025-06-01 03:54:30
1472.00,2,2025-06-01 03:54:31
768.00,4,2025-06-01 03:54:32
576.00,4,2025-06-01 03:54:33
1856.00,2,2025-06-01 03:54:34
1632.00,4,2025-06-01 03:54:36
992.00,3,2025-06-01 03:54:40
512.00,4,2025-06-01 03:54:41
960.00,4,2025-06-01 03:54:43
544.00,5,2025-06-01 03:54:46
608.00,2,2025-06-01 03:54:47
1536.00,1,2025-06-01 03:54:48
1680.00,5,2025-06-01 03:54:50
1376.00,2,2025-06-01 03:54:54
2304.00,4,2025-06-01 03:54:55
256.00,1,2025-06-01 03:54:57
448.00,4,2025-06-01 03:54:58
1664.00,3,2025-06-01 03:55:00
800.00,1,2025-06-01 03:55:01
1120.00,2,2025-06-01 03:55:02
1280.00,4,2025-06-01 03:55:03
288.00,5,2025-06-01 03:55:06
1024.00,4,2025-06-01 03:55:07
864.00,4,2025-06-01 03:55:08
512.00,1,2025-06-01 03:55:09
384.00,1,2025-06-01 03:55:10
1120.00,1,2025-06-01 03:55:11
1472.00,3,2025-06-01 03:55:12
288.00,5,2025-06-01 03:55:13
1696.00,3,2025-06-01 03:55:15
576.00,4,2025-06-01 03:55:16
288.00,4,2025-06-01 03:55:17
1728.00,5,2025-06-01 03:55:18
192.00,1,2025-06-01 03:55:19
384.00,2,2025-06-01 03:55:20
2144.00,1,2025-06-01 03:55:21
672.00,4,2025-06-01 03:55:23
768.00,4,2025-06-01 03:55:25
1200.00,4,2025-06-01 03:55:26
1440.00,2,2025-06-01 03:55:27
960.00,2,2025-06-01 03:55:30
1472.00,1,2025-06-01 03:55:32
576.00,3,2025-06-01 03:55:33
1888.00,2,2025-06-01 03:55:34
384.00,2,2025-06-01 03:55:37
512.00,1,2025-06-01 03:55:39
672.00,1,2025-06-01 03:55:42
1792.00,2,2025-06-01 03:55:43
1056.00,1,2025-06-01 03:55:45
1856.00,5,2025-06-01 03:55:46
576.00,3,2025-06-01 03:55:47
832.00,3,2025-06-01 03:55:48
1184.00,2,2025-06-01 03:55:49
2000.00,4,2025-06-01 03:55:50
864.00,4,2025-06-01 03:55:51
576.00,1,2025-06-01 03:55:52
864.00,5,2025-06-01 03:55:55
1760.00,3,2025-06-01 03:55:56
1120.00,1,2025-06-01 03:55:57
2208.00,1,2025-06-01 03:55:58
1344.00,1,2025-06-01 03:56:00
528.00,1,2025-06-01 03:56:01
1664.00,5,2025-06-01 03:56:02
1152.00,1,2025-06-01 03:56:03
960.00,2,2025-06-01 03:56:04
256.00,1,2025-06-01 03:56:05
1312.00,2,2025-06-01 03:56:06
768.00,1,2025-06-01 03:56:07
1632.00,3,2025-06-01 03:56:12
304.00,1,2025-06-01 03:56:14
1536.00,2,2025-06-01 03:56:15
1360.00,1,2025-06-01 03:56:16
1168.00,1,2025-06-01 03:56:18
256.00,4,2025-06-01 03:56:19
1408.00,5,2025-06-01 03:56:20
1248.00,3,2025-06-01 03:56:21
928.00,2,2025-06-01 03:56:24
2080.00,1,2025-06-01 03:56:25
192.00,2,2025-06-01 03:56:27
1536.00,1,2025-06-01 03:56:28
1120.00,1,2025-06-01 03:56:31
1632.00,2,2025-06-01 03:56:32
1520.00,3,2025-06-01 03:56:33
1984.00,2,2025-06-01 03:56:35
864.00,1,2025-06-01 03:56:36
896.00,1,2025-06-01 03:56:40
1616.00,4,2025-06-01 03:56:42
1152.00,4,2025-06-01 03:56:43
576.00,1,2025-06-01 03:56:44
256.00,2,2025-06-01 03:56:46
448.00,2,2025-06-01 03:56:48
1648.00,5,2025-06-01 03:56:49
1200.00,2,2025-06-01 03:56:50
512.00,3,2025-06-01 03:56:51
1312.00,5,2025-06-01 03:56:52
1152.00,4,2025-06-01 03:56:53
1408.00,5,2025-06-01 03:56:54
864.00,2,2025-06-01 03:56:56
1536.00,3,2025-06-01 03:56:58
1440.00,4,2025-06-01 03:56:59
640.00,1,2025-06-01 03:57:00
672.00,3,2025-06-01 03:57:01
1936.00,3,2025-06-01 03:57:02
1760.00,5,2025-06-01 03:57:03
1888.00,4,2025-06-01 03:57:04
304.00,1,2025-06-01 03:57:05
752.00,3,2025-06-01 03:57:07
512.00,2,2025-06-01 03:57:10
224.00,5,2025-06-01 03:57:11
1520.00,2,2025-06-01 03:57:12
768.00,5,2025-06-01 03:57:13
864.00,1,2025-06-01 03:57:14
1712.00,4,2025-06-01 03:57:15
864.00,5,2025-06-01 03:57:16
1488.00,3,2025-06-01 03:57:17
1376.00,5,2025-06-01 03:57:18
752.00,1,2025-06-01 03:57:19
672.00,1,2025-06-01 03:57:20
576.00,1,2025-06-01 03:57:21
320.00,4,2025-06-01 03:57:22
1632.00,3,2025-06-01 03:57:23
288.00,1,2025-06-01 03:57:25
1776.00,1,2025-06-01 03:57:26
320.00,5,2025-06-01 03:57:27
768.00,1,2025-06-01 03:57:29
832.00,5,2025-06-01 03:57:30
1696.00,4,2025-06-01 03:57:31
672.00,3,2025-06-01 03:57:32
864.00,2,2025-06-01 03:57:33
448.00,5,2025-06-01 03:57:35
256.00,5,2025-06-01 03:57:36
1312.00,4,2025-06-01 03:57:38
1248.00,4,2025-06-01 03:57:39
384.00,4,2025-06-01 03:57:42
1840.00,4,2025-06-01 03:57:43
1984.00,5,2025-06-01 03:57:45
1760.00,1,2025-06-01 03:57:47
1440.00,5,2025-06-01 03:57:49
1088.00,4,2025-06-01 03:57:50
672.00,5,2025-06-01 03:57:51
768.00,4,2025-06-01 03:57:53
1536.00,3,2025-06-01 03:57:54
864.00,5,2025-06-01 03:57:55
2048.00,4,2025-06-01 03:57:56
1312.00,2,2025-06-01 03:57:58
1264.00,2,2025-06-01 03:58:01
1344.00,2,2025-06-01 03:58:02
288.00,5,2025-06-01 03:58:04
1248.00,5,2025-06-01 03:58:07
912.00,3,2025-06-01 03:58:08
288.00,1,2025-06-01 03:58:09
1600.00,2,2025-06-01 03:58:10
608.00,1,2025-06-01 03:58:11
1024.00,5,2025-06-01 03:58:12
1536.00,3,2025-06-01 03:58:13
1632.00,4,2025-06-01 03:58:14
2784.00,1,2025-06-01 03:58:16
640.00,3,2025-06-01 03:58:18
224.00,2,2025-06-01 03:58:20
1376.00,3,2025-06-01 03:58:21
224.00,3,2025-06-01 03:58:22
1280.00,3,2025-06-01 03:58:26
256.00,4,2025-06-01 03:58:28
1504.00,1,2025-06-01 03:58:29
736.00,4,2025-06-01 03:58:32
1600.00,5,2025-06-01 03:58:34
576.00,1,2025-06-01 03:58:35
2240.00,1,2025-06-01 03:58:38
304.00,3,2025-06-01 03:58:39
992.00,2,2025-06-01 03:58:41
1024.00,2,2025-06-01 03:58:42
2016.00,1,2025-06-01 03:58:43
1072.00,5,2025-06-01 03:58:47
928.00,3,2025-06-01 03:58:48
1568.00,2,2025-06-01 03:58:49
640.00,2,2025-06-01 03:58:50
512.00,3,2025-06-01 03:58:51
288.00,3,2025-06-01 03:58:52
1888.00,5,2025-06-01 03:58:53
576.00,4,2025-06-01 03:58:55
224.00,4,2025-06-01 03:58:56
1024.00,4,2025-06-01 03:58:57
1632.00,1,2025-06-01 03:58:59
560.00,4,2025-06-01 03:59:01
864.00,1,2025-06-01 03:59:02
1728.00,3,2025-06-01 03:59:07
1952.00,4,2025-06-01 03:59:08
1232.00,4,2025-06-01 03:59:09
912.00,1,2025-06-01 03:59:11
192.00,5,2025-06-01 03:59:12
384.00,2,2025-06-01 03:59:14
1264.00,3,2025-06-01 03:59:17
672.00,2,2025-06-01 03:59:19
1376.00,2,2025-06-01 03:59:20
768.00,3,2025-06-01 03:59:21
912.00,4,2025-06-01 03:59:22
1152.00,1,2025-06-01 03:59:23
816.00,3,2025-06-01 03:59:24
512.00,5,2025-06-01 03:59:26
1408.00,2,2025-06-01 03:59:28
544.00,5,2025-06-01 03:59:29
1248.00,1,2025-06-01 03:59:30
1024.00,2,2025-06-01 03:59:31
288.00,3,2025-06-01 03:59:32
1536.00,2,2025-06-01 03:59:34
1280.00,4,2025-06-01 03:59:35
1056.00,2,2025-06-01 03:59:37
1408.00,3,2025-06-01 03:59:38
640.00,2,2025-06-01 03:59:39
1664.00,2,2025-06-01 03:59:40
912.00,1,2025-06-01 03:59:42
1408.00,3,2025-06-01 03:59:43
1440.00,1,2025-06-01 03:59:47
512.00,2,2025-06-01 03:59:48
512.00,5,2025-06-01 03:59:50
864.00,2,2025-06-01 03:59:51
1632.00,5,2025-06-01 03:59:53
896.00,2,2025-06-01 03:59:54
1520.00,1,2025-06-01 03:59:56
576.00,3,2025-06-01 04:00:00
448.00,1,2025-06-01 04:00:01
2080.00,5,2025-06-01 04:00:04
1376.00,4,2025-06-01 04:00:07
800.00,4,2025-06-01 04:00:09
1312.00,1,2025-06-01 04:00:13
960.00,4,2025-06-01 04:00:14
1728.00,5,2025-06-01 04:00:15
288.00,3,2025-06-01 04:00:16
1152.00,1,2025-06-01 04:00:18
1120.00,4,2025-06-01 04:00:19
1472.00,2,2025-06-01 04:00:20
2304.00,3,2025-06-01 04:00:21
1728.00,3,2025-06-01 04:00:23
1152.00,3,2025-06-01 04:00:24
1632.00,1,2025-06-01 04:00:25
512.00,5,2025-06-01 04:00:26
448.00,1,2025-06-01 04:00:28
288.00,2,2025-06-01 04:00:29
1664.00,1,2025-06-01 04:00:31
1488.00,1,2025-06-01 04:00:32
544.00,4,2025-06-01 04:00:34
576.00,3,2025-06-01 04:00:35
960.00,1,2025-06-01 04:00:36
1760.00,2,2025-06-01 04:00:37
1920.00,1,2025-06-01 04:00:38
576.00,5,2025-06-01 04:00:39
864.00,4,2025-06-01 04:00:41
1424.00,2,2025-06-01 04:00:45
288.00,1,2025-06-01 04:00:46
2400.00,1,2025-06-01 04:00:47
1936.00,4,2025-06-01 04:00:48
1280.00,5,2025-06-01 04:00:49
1184.00,1,2025-06-01 04:00:51
1056.00,1,2025-06-01 04:00:53
1664.00,4,2025-06-01 04:00:54
1152.00,2,2025-06-01 04:00:55
384.00,5,2025-06-01 04:00:56
1408.00,2,2025-06-01 04:00:57
800.00,1,2025-06-01 04:00:58
992.00,2,2025-06-01 04:01:00
1472.00,2,2025-06-01 04:01:01
688.00,1,2025-06-01 04:01:02
608.00,5,2025-06-01 04:01:03
384.00,1,2025-06-01 04:01:05
640.00,5,2025-06-01 04:01:06
1600.00,2,2025-06-01 04:01:07
896.00,4,2025-06-01 04:01:08
2160.00,4,2025-06-01 04:01:09
1376.00,3,2025-06-01 04:01:10
1344.00,4,2025-06-01 04:01:12
864.00,2,2025-06-01 04:01:13
1632.00,2,2025-06-01 04:01:15
992.00,4,2025-06-01 04:01:16
576.00,5,2025-06-01 04:01:17
224.00,2,2025-06-01 04:01:18
1456.00,3,2025-06-01 04:01:20
576.00,2,2025-06-01 04:01:22
1600.00,4,2025-06-01 04:01:23
864.00,5,2025-06-01 04:01:24
864.00,3,2025-06-01 04:01:25
960.00,3,2025-06-01 04:01:28
768.00,4,2025-06-01 04:01:29
288.00,2,2025-06-01 04:01:30
2048.00,2,2025-06-01 04:01:31
1632.00,1,2025-06-01 04:01:33
2128.00,1,2025-06-01 04:01:34
288.00,3,2025-06-01 04:01:37
1632.00,1,2025-06-01 04:01:38
608.00,5,2025-06-01 04:01:39
640.00,1,2025-06-01 04:01:40
1600.00,1,2025-06-01 04:01:41
192.00,1,2025-06-01 04:01:42
768.00,4,2025-06-01 04:01:43
1120.00,5,2025-06-01 04:01:44
992.00,1,2025-06-01 04:01:45
1312.00,4,2025-06-01 04:01:47
